OrderID,OrderDate,Customer,City,Region,Product,Qty,UnitPrice,Amount,PaymentMethod,Status
ORD-M202604-1197,12/04/2026,Corazon Torres,cebu city,Central Visayas,Zonrox Bleach 500ml,6,32.0,192.0,COD,Delivered
ORD-M202604-1198,30/04/2026,Antonio Castillo,Angeles City,Central Luzon,Argentina Corned Beef,4,35.0,140.0,Cash,Delivered
ORD-M202604-1199,04/04/2026,Luz Castillo,Calamba,CALABARZON,Lucky Me Pancit Canton Noodles,7,14.0,98.0,COD,Delivered
ORD-M202604-1200,25/04/2026,Manuel Villanueva,Tarlac City,Central Luzon,Boy Bawang 100g,16,18.0,288.0,GCash,Cancelled
ORD-M202604-1201,20/04/2026,Roberto Ocampo,Iloilo City,Western Visayas,ILUV Ballpen,17,10.0,170.0,COD,Delivered
ORD-M202604-1202,25/04/2026,Carmen Flores,Davao City,Davao Region,Head & Shoulders Sachet,12,7.0,84.0,GCash,Delivered
ORD-M202604-1203,29/04/2026,Josefina Santos,Tagum,Davao Region,Milo Sachet,1,9.0,9.0,Cash,Cancelled
ORD-M202604-1204,24/04/2026,Fernando Villanueva,Bacolod,Western Visayas,555 Sardines,15,22.0,330.0,GCash,Delivered
ORD-M202604-1205,09/04/2026,Josefina Cruz,Makati,NCR,555 Sardines,12,22.0,264.0,COD,Delivered
ORD-M202604-1206,26/04/2026,Cristina Flores,QC,NCR,C2 Green Tea 500ml,10,22.0,220.0,GCash,Delivered
ORD-M202604-1207,14/04/2026,Ricardo Bautista,Manila,NCR,Nova Multigrain 78g,18,30.0,540.0,Maya,Cancelled
ORD-M202604-1208,18/04/2026,Ana Ocampo,Mandaue,Central Visayas,Palmolive Shampoo Sachet,2,6.0,12.0,Bank Transfer,Delivered
ORD-M202604-1209,27/04/2026,Ricardo Flores,Iloilo City,Western Visayas,C2 Green Tea 500ml,14,22.0,308.0,Bank Transfer,Delivered
ORD-M202604-1210,14/04/2026,Manuel Flores,Dasmarinas,CALABARZON,Nova Multigrain 78g,12,30.0,360.0,COD,Cancelled
ORD-M202604-1211,23/04/2026,Josefina Torres,Tagbilaran,Central Visayas,Joy Dishwashing Liquid 250ml,12,38.0,456.0,GCash,Delivered
ORD-M202604-1212,30/04/2026,Jose Flores,Bacolod,Western Visayas,Surf Powder Sachet,12,8.0,96.0,GCash,Delivered
ORD-M202604-1213,20/04/2026,Teresa Reyes,Iloilo City,Western Visayas,Nescafe 3-in-1 Sachet,8,8.0,64.0,Cash,Delivered
ORD-M202604-1214,21/04/2026,Teresa Pascual,Tagum,Davao Region,Argentina Corned Beef,5,35.0,175.0,COD,Delivered
ORD-M202604-1215,28/04/2026,Eduardo Ocampo,Tagum,Davao Region,555 Sardines,20,22.0,440.0,COD,Delivered
ORD-M202604-1216,26/04/2026,Luz Reyes,Tarlac City,Central Luzon,Piattos 85g,20,32.0,640.0,Cash,Pending
ORD-M202604-1217,19/04/2026,Corazon Villanueva,Makati,NCR,Argentina Corned Beef,7,35.0,245.0,COD,Delivered
ORD-M202604-1218,19/04/2026,Fernando Ocampo,Tagum,Davao Region,Safeguard Soap Bar,14,28.0,392.0,Maya,Pending
ORD-M202604-1219,12/04/2026,Maria Castillo,Malolos,Central Luzon,SkyFlakes Crackers,7,15.0,105.0,Cash,Delivered
ORD-M202604-1220,29/04/2026,Maria Flores,Makati,NCR,C2 Green Tea 500ml,20,22.0,440.0,COD,Delivered
ORD-M202604-1221,22/04/2026,Ana Mendoza,Tagum,Davao Region,Head & Shoulders Sachet,9,7.0,63.0,GCash,Delivered
ORD-M202604-1222,30/04/2026,Antonio Bautista,Davao City,Davao Region,Coca-Cola 1.5L,5,65.0,325.0,Cash,Delivered
ORD-M202604-1223,19/04/2026,Juan Torres,Pasig,NCR,Lucky Me Beef Sotanghon,5,13.0,65.0,GCash,Returned
ORD-M202604-1224,09/04/2026,Ana Ramos,Malolos,Central Luzon,Coca-Cola 1.5L,17,65.0,1105.0,GCash,Delivered
ORD-M202604-1225,29/04/2026,Jose Cruz,Angeles City,Central Luzon,CDO Corned Beef,9,33.0,297.0,Cash,Delivered
ORD-M202604-1226,16/04/2026,Teresa Del Rosario,Malolos,Central Luzon,Piattos 85g,2,32.0,64.0,COD,Delivered
ORD-M202604-1227,10/04/2026,Pedro Reyes,Tarlac City,Central Luzon,Head & Shoulders Sachet,4,7.0,28.0,GCash,Delivered
ORD-M202604-1228,11/04/2026,Rosa Del Rosario,Pasig,NCR,SkyFlakes Crackers,20,15.0,300.0,GCash,Delivered
ORD-M202604-1229,28/04/2026,Jose Castillo,Bacolod,Western Visayas,Colgate Toothpaste 75ml,19,45.0,855.0,Cash,Delivered
ORD-M202604-1230,21/04/2026,Cristina Pascual,Davao City,Davao Region,Milo Sachet,3,9.0,27.0,COD,Pending
ORD-M202604-1231,12/04/2026,Pedro Garcia, Manila,NCR,Surf Powder Sachet,18,8.0,144.0,GCash,Delivered
ORD-M202604-1232,04/04/2026,Jose Reyes,Tagum,Davao Region,555 Sardines,1,22.0,22.0,COD,Delivered
ORD-M202604-1233,28/04/2026,Fernando Pascual,Dasmarinas,CALABARZON,Zonrox Bleach 500ml,3,32.0,96.0,Cash,Cancelled
ORD-M202604-1234,08/04/2026,Juan Villanueva,Pasig,NCR,Piattos 85g,17,32.0,544.0,COD,Pending
ORD-M202604-1235,12/04/2026,Carmen Reyes,Tagbilaran,Central Visayas,Boy Bawang 100g,12,18.0,216.0,Cash,Delivered
ORD-M202604-1236,03/04/2026,Rosa Reyes,Iloilo City,Western Visayas,Colgate Toothpaste 75ml,4,45.0,180.0,Cash,Delivered
ORD-M202604-1237,21/04/2026,Ricardo Flores,Iloilo City,Western Visayas,Domex Toilet Cleaner,2,55.0,110.0,Cash,Delivered
ORD-M202604-1238,13/04/2026,Corazon Ocampo,Iloilo City,Western Visayas,Lucky Me Pancit Canton Noodles,10,14.0,140.0,COD,Delivered
ORD-M202604-1239,02/04/2026,Luz Garcia,Tagum,Davao Region,Nescafe 3-in-1 Sachet,9,8.0,72.0,Cash,Delivered
ORD-M202604-1240,10/04/2026,Elena Villanueva,Malolos,Central Luzon,Lucky Me Pancit Canton Noodles,3,14.0,42.0,GCash,Delivered
ORD-M202604-1241,11/04/2026,Luz Cruz,Makati,NCR,Colgate Toothpaste 75ml,17,45.0,765.0,COD,Cancelled
ORD-M202604-1242,06/04/2026,Antonio Bautista,Tarlac City,Central Luzon,555 Sardines,18,22.0,396.0,Cash,Delivered
ORD-M202604-1243,04/04/2026,Eduardo Mendoza,Cebu City,Central Visayas,Surf Powder Sachet,2,8.0,16.0,Maya,Delivered
ORD-M202604-1244,20/04/2026,Jose Ocampo,Mandaue,Central Visayas,Lucky Me Beef Sotanghon,8,13.0,104.0,COD,Delivered
ORD-M202604-1245,23/04/2026,Jose Flores,Bacolod,Western Visayas,Lucky Me Beef Sotanghon,16,13.0,208.0,COD,Delivered
ORD-M202604-1246,12/04/2026,Ramon Mendoza,Tagum,Davao Region,555 Sardines,11,22.0,242.0,COD,Delivered
ORD-M202604-1247,08/04/2026,Elena Garcia,Davao City,Davao Region,ILUV Ballpen,9,10.0,90.0,Maya,Pending
ORD-M202604-1248,16/04/2026,Luz Torres,Mandaue,Central Visayas,Boy Bawang 100g,5,18.0,90.0,Cash,Cancelled
ORD-M202604-1249,21/04/2026,Teresa Villanueva,Malolos,Central Luzon,Zonrox Bleach 500ml,9,32.0,288.0,GCash,Cancelled
ORD-M202604-1250,17/04/2026,Luz Reyes,Tarlac City,Central Luzon,Argentina Corned Beef,8,35.0,280.0,COD,Delivered
ORD-M202604-1251,02/04/2026,Pedro Torres,Dasmarinas,CALABARZON,Zonrox Bleach 500ml,10,32.0,320.0,GCash,Delivered
ORD-M202604-1252,28/04/2026,Cristina Pascual,Davao City,Davao Region,Coca-Cola 1.5L,14,65.0,910.0,Maya,Pending
ORD-M202604-1253,12/04/2026,Josefina Cruz,Makati,NCR,Sterling Notebook,4,18.0,72.0,Maya,Cancelled
ORD-M202604-1254,06/04/2026,Luz Cruz,Makati,NCR,Nova Multigrain 78g,5,30.0,150.0,COD,Delivered
ORD-M202604-1255,19/04/2026,Eduardo Aquino,Tarlac City,Central Luzon,Palmolive Shampoo Sachet,1,6.0,6.0,Maya,Returned
ORD-M202604-1256,24/04/2026,Teresa Torres,Tagum,Davao Region,Nissin Cup Noodles,16,20.0,320.0,COD,Pending
ORD-M202604-1257,12/04/2026,Pedro Garcia,Manila,NCR,Nescafe 3-in-1 Sachet,6,8.0,48.0,Cash,Delivered
ORD-M202604-1258,26/04/2026,Eduardo Mendoza,Batangas City,CALABARZON,Sterling Notebook,6,18.0,108.0,GCash,Returned
ORD-M202604-1259,04/04/2026,Fernando Mendoza,Quezon City,NCR,Coca-Cola 1.5L,8,65.0,520.0,Cash,Delivered
ORD-M202604-1260,01/04/2026,Josefina Cruz,Bacolod,Western Visayas,Lucky Me Pancit Canton Noodles,8,14.0,112.0,Maya,Delivered
ORD-M202604-1261,07/04/2026,Josefina Ramos,Cebu City,Central Visayas,Milo Sachet,4,9.0,36.0,COD,Pending
ORD-M202604-1262,24/04/2026,Juan Flores,Iloilo City,Western Visayas,Nescafe 3-in-1 Sachet,6,8.0,48.0,Maya,Delivered
ORD-M202604-1263,22/04/2026,Roberto Ocampo,Iloilo City,Western Visayas,Yellow Pad Paper,18,12.0,216.0,Cash,Delivered
ORD-M202604-1264,16/04/2026,Jose Garcia,Malolos,Central Luzon,Sterling Notebook,16,18.0,288.0,Cash,Cancelled
ORD-M202604-1265,06/04/2026,Ricardo Bautista,Manila,NCR,Lucky Me Beef Sotanghon,9,13.0,117.0,Cash,Delivered
ORD-M202604-1266,04/04/2026,Jose Castillo,Bacolod,Western Visayas,Sterling Notebook,8,18.0,144.0,Cash,Pending
ORD-M202604-1267,20/04/2026,Maria Mendoza, Manila,NCR,Lucky Me Pancit Canton Noodles,12,14.0,168.0,GCash,Delivered
ORD-M202604-1268,05/04/2026,Ricardo Bautista,Tagum,Davao Region,Lucky Me Pancit Canton Noodles,16,14.0,224.0,Cash,Delivered
ORD-M202604-1269,03/04/2026,Manuel Santos,Tagum,Davao Region,Head & Shoulders Sachet,5,7.0,35.0,GCash,Pending
ORD-M202604-1270,14/04/2026,Eduardo Ocampo,Tagum,Davao Region,Colgate Toothpaste 75ml,14,45.0,630.0,COD,Pending
ORD-M202604-1271,13/04/2026,Teresa Reyes,Iloilo City,Western Visayas,Safeguard Soap Bar,12,28.0,336.0,COD,Delivered
ORD-M202604-1272,23/04/2026,Ramon Ocampo,Davao City,Davao Region,Coca-Cola 1.5L,6,65.0,390.0,Cash,Returned
ORD-M202604-1273,19/04/2026,Ricardo Ocampo,Pasig,NCR,SkyFlakes Crackers,7,15.0,105.0,GCash,Delivered
ORD-M202604-1274,29/04/2026,Cristina Torres,Quezon City,NCR,Domex Toilet Cleaner,7,55.0,385.0,Cash,Delivered
ORD-M202604-1275,17/04/2026,Josefina Castillo,Tagbilaran,Central Visayas,C2 Green Tea 500ml,20,22.0,440.0,Cash,Pending
ORD-M202604-1276,04/04/2026,Ricardo Pascual,Tarlac City,Central Luzon,Safeguard Soap Bar,20,28.0,560.0,COD,Returned
ORD-M202604-1277,25/04/2026,Cristina Flores,Quezon City,NCR,Surf Powder Sachet,10,8.0,80.0,Maya,Delivered
ORD-M202604-1278,08/04/2026,Josefina Ocampo,Davao City,Davao Region,ILUV Ballpen,12,10.0,120.0,GCash,Delivered
ORD-M202604-1279,02/04/2026,Corazon Villanueva,Makati,NCR,Coca-Cola 1.5L,19,65.0,1235.0,Cash,Delivered
ORD-M202604-1280,22/04/2026,Corazon Villanueva,Angeles City,Central Luzon,Colgate Toothpaste 75ml,7,45.0,315.0,Cash,Cancelled
ORD-M202604-1281,10/04/2026,Corazon Reyes,Calamba,CALABARZON,Joy Dishwashing Liquid 250ml,16,38.0,608.0,Cash,Delivered
ORD-M202604-1282,19/04/2026,Eduardo Santos,Pasig,NCR,Joy Dishwashing Liquid 250ml,20,38.0,760.0,COD,Delivered
ORD-M202604-1283,02/04/2026,Maria Santos,Tagum,Davao Region,Nescafe 3-in-1 Sachet,9,8.0,72.0,COD,Pending
ORD-M202604-1284,30/04/2026,Josefina Torres,Tagum,Davao Region,Yellow Pad Paper,12,12.0,144.0,Cash,Pending
ORD-M202604-1285,13/04/2026,Josefina Reyes,Dasmarinas,CALABARZON,Surf Powder Sachet,20,8.0,160.0,Cash,Delivered
ORD-M202604-1286,17/04/2026,Maria Villanueva,Calamba,CALABARZON,Sta. Maria Crayons,19,40.0,760.0,Maya,Pending
ORD-M202604-1287,11/04/2026,Jose Castillo,Bacolod,Western Visayas,Boy Bawang 100g,20,18.0,360.0,Bank Transfer,Returned
ORD-M202604-1288,08/04/2026,Jose Reyes,Tagum,Davao Region,555 Sardines,2,22.0,44.0,Cash,Delivered
ORD-M202604-1289,19/04/2026,Eduardo Mendoza,Batangas City,CALABARZON,Zonrox Bleach 500ml,3,32.0,96.0,Bank Transfer,Delivered
ORD-M202604-1290,24/04/2026,Josefina Ramos,cebu city,Central Visayas,555 Sardines,3,22.0,66.0,Cash,Delivered
ORD-M202604-1291,25/04/2026,Corazon Reyes,Calamba,CALABARZON,Nescafe 3-in-1 Sachet,18,8.0,144.0,COD,Delivered
ORD-M202604-1292,24/04/2026,Juan Bautista,Angeles City,Central Luzon,Nissin Cup Noodles,3,20.0,60.0,Cash,Delivered
ORD-M202604-1293,19/04/2026,Cristina Pascual,Davao City,Davao Region,Nova Multigrain 78g,12,30.0,360.0,COD,Delivered
ORD-M202604-1294,14/04/2026,Ricardo Cruz, Manila,NCR,Head & Shoulders Sachet,20,7.0,140.0,Maya,Delivered
ORD-M202604-1295,18/04/2026,Teresa Pascual,Tagum,Davao Region,Milo Sachet,3,9.0,27.0,COD,Delivered
ORD-M202604-1296,28/04/2026,Cristina Santos,Makati,NCR,Yellow Pad Paper,14,12.0,168.0,Cash,Delivered
ORD-M202604-1297,23/04/2026,Jose Santos,Cebu City,Central Visayas,Nova Multigrain 78g,17,30.0,510.0,GCash,Delivered
ORD-M202604-1298,27/04/2026,Ricardo Ocampo,Quezon City,NCR,Piattos 85g,16,32.0,512.0,Cash,Delivered
ORD-M202604-1299,24/04/2026,Luz Pascual,Cebu  City,Central Visayas,Piattos 85g,6,32.0,192.0,Maya,Delivered
ORD-M202604-1300,04/04/2026,Rosa Aquino,Pasig,NCR,555 Sardines,8,22.0,176.0,GCash,Delivered
ORD-M202604-1301,30/04/2026,Rosa Pascual,manila,NCR,Boy Bawang 100g,13,18.0,234.0,COD,Pending
ORD-M202604-1302,07/04/2026,Ana Del Rosario,Manila,NCR,Sta. Maria Crayons,12,40.0,480.0,GCash,Pending
ORD-M202604-1303,01/04/2026,Josefina Mendoza,Angeles City,Central Luzon,Colgate Toothpaste 75ml,7,45.0,315.0,COD,Delivered
ORD-M202604-1304,30/04/2026,Ricardo Garcia,Batangas City,CALABARZON,Nissin Cup Noodles,12,20.0,240.0,COD,Delivered
ORD-M202604-1305,11/04/2026,Fernando Mendoza,QC,NCR,Boy Bawang 100g,6,18.0,108.0,Maya,Delivered
ORD-M202604-1306,13/04/2026,Antonio Santos,Iloilo City,Western Visayas,Sta. Maria Crayons,16,40.0,640.0,COD,Delivered
ORD-M202604-1307,08/04/2026,Antonio Bautista,Davao City,Davao Region,Domex Toilet Cleaner,8,55.0,440.0,GCash,Delivered
ORD-M202604-1308,10/04/2026,Maria Santos,Bacolod,Western Visayas,Palmolive Shampoo Sachet,19,6.0,114.0,COD,Delivered
ORD-M202604-1309,29/04/2026,Maria Villanueva,Malolos,Central Luzon,Lucky Me Pancit Canton Noodles,8,14.0,112.0,Cash,Cancelled
ORD-M202604-1310,12/04/2026,Ana Cruz,Quezon City,NCR,555 Sardines,7,22.0,154.0,Cash,Delivered
ORD-M202604-1311,01/04/2026,Pedro Garcia,Manila,NCR,Head & Shoulders Sachet,12,7.0,84.0,COD,Delivered
ORD-M202604-1312,05/04/2026,Antonio Castillo,Angeles City,Central Luzon,Nova Multigrain 78g,6,30.0,180.0,Bank Transfer,Delivered
ORD-M202604-1313,15/04/2026,Eduardo Bautista,Cebu City,Central Visayas,Palmolive Shampoo Sachet,17,6.0,102.0,COD,Delivered
ORD-M202604-1314,30/04/2026,Luz Torres,Mandaue,Central Visayas,Lucky Me Beef Sotanghon,14,13.0,182.0,GCash,Delivered
ORD-M202604-1315,29/04/2026,Jose Ocampo,Dasmarinas,CALABARZON,CDO Corned Beef,14,33.0,462.0,GCash,Delivered
ORD-M202604-1277,23/04/2026,Antonio Castillo,Angeles City,Central Luzon,Lucky Me Beef Sotanghon,4,13.0,52.0,COD,Delivered
ORD-M202604-1237,21/04/2026,Jose Castillo,Bacolod,Western Visayas,555 Sardines,1,22.0,22.0,Bank Transfer,Cancelled
ORD-M202604-1182,05/04/2026,Elena Aquino,Bacolod,Western Visayas,Lucky Me Pancit Canton Noodles,5,14.0,70.0,Cash,Delivered
ORD-M202604-1145,12/04/2026,Corazon Villanueva,Makati,NCR,SkyFlakes Crackers,2,15.0,30.0,Cash,Delivered
